"Thursday, April 7, 2022"

1:05 pm Boston Red Sox @ New York Yankees

2:20 pm Milwaukee Brewers @ Chicago Cubs

9:40 pm Los Angeles Angels @ Oakland Athletics

10:10 pm Philadelphia Phillies @ Los Angeles Dodgers

"Sunday, May 15, 2022"

1:35 pm San Diego Padres @ Atlanta Braves

1:35 pm Cincinnati Reds @ Pittsburgh Pirates

1:35 pm Houston Astros @ Washington Nationals

1:40 pm Baltimore Orioles @ Detroit Tigers

1:40 pm Milwaukee Brewers @ Miami Marlins

1:40 pm Seattle Mariners @ New York Mets

1:40 pm Toronto Blue Jays @ Tampa Bay Rays

2:10 pm New York Yankees @ Chicago White Sox

2:10 pm Cleveland Guardians @ Minnesota Twins

2:35 pm Boston Red Sox @ Texas Rangers

3:10 pm Kansas City Royals @ Colorado Rockies

4:07 pm Los Angeles Angels @ Oakland Athletics

4:10 pm Chicago Cubs @ Arizona D'Backs

4:10 pm Philadelphia Phillies @ Los Angeles Dodgers

7:08 pm San Francisco Giants @ St. Louis Cardinals

"Monday, May 16, 2022"

6:40 pm Washington Nationals @ Miami Marlins

6:40 pm Detroit Tigers @ Tampa Bay Rays

7:05 pm New York Yankees @ Baltimore Orioles

7:07 pm Seattle Mariners @ Toronto Blue Jays

7:10 pm Houston Astros @ Boston Red Sox

7:10 pm St. Louis Cardinals @ New York Mets

7:40 pm Pittsburgh Pirates @ Chicago Cubs

7:40 pm Atlanta Braves @ Milwaukee Brewers

8:05 pm Los Angeles Angels @ Texas Rangers

8:10 pm Chicago White Sox @ Kansas City Royals

8:40 pm San Francisco Giants @ Colorado Rockies

9:40 pm Minnesota Twins @ Oakland Athletics

10:10 pm Arizona D'Backs @ Los Angeles Dodgers

"Tuesday, May 17, 2022"

2:10 pm Chicago White Sox @ Kansas City Royals

3:10 pm Arizona D'Backs @ Los Angeles Dodgers

6:10 pm Cincinnati Reds @ Cleveland Guardians

6:40 pm Detroit Tigers @ Tampa Bay Rays

6:40 pm Washington Nationals @ Miami Marlins

6:45 pm San Diego Padres @ Philadelphia Phillies

7:05 pm New York Yankees @ Baltimore Orioles

7:07 pm Seattle Mariners @ Toronto Blue Jays

7:10 pm Houston Astros @ Boston Red Sox

7:10 pm St. Louis Cardinals @ New York Mets

7:10 pm Chicago White Sox @ Kansas City Royals

7:40 pm Atlanta Braves @ Milwaukee Brewers

7:40 pm Pittsburgh Pirates @ Chicago Cubs

8:05 pm Los Angeles Angels @ Texas Rangers

8:40 pm San Francisco Giants @ Colorado Rockies

9:40 pm Minnesota Twins @ Oakland Athletics

10:10 pm Arizona D'Backs @ Los Angeles Dodgers

"Wednesday, May 18, 2022"

1:10 pm Atlanta Braves @ Milwaukee Brewers

1:10 pm Detroit Tigers @ Tampa Bay Rays

3:10 pm San Francisco Giants @ Colorado Rockies

3:37 pm Minnesota Twins @ Oakland Athletics

4:10 pm Arizona D'Backs @ Los Angeles Dodgers

6:10 pm Houston Astros @ Boston Red Sox

6:10 pm Cincinnati Reds @ Cleveland Guardians

6:40 pm Washington Nationals @ Miami Marlins

6:45 pm San Diego Padres @ Philadelphia Phillies

7:05 pm New York Yankees @ Baltimore Orioles

7:07 pm Seattle Mariners @ Toronto Blue Jays

7:10 pm St. Louis Cardinals @ New York Mets

7:40 pm Pittsburgh Pirates @ Chicago Cubs

8:05 pm Los Angeles Angels @ Texas Rangers

8:10 pm Chicago White Sox @ Kansas City Royals

"Thursday, May 19, 2022"

12:35 pm New York Yankees @ Baltimore Orioles

1:05 pm San Diego Padres @ Philadelphia Phillies

1:10 pm St. Louis Cardinals @ New York Mets

2:10 pm Chicago White Sox @ Kansas City Royals

7:10 pm Seattle Mariners @ Boston Red Sox

7:40 pm Arizona D'Backs @ Chicago Cubs

8:10 pm Texas Rangers @ Houston Astros

"Friday, May 20, 2022"

2:20 pm Arizona D'Backs @ Chicago Cubs

6:35 pm St. Louis Cardinals @ Pittsburgh Pirates

6:40 pm Atlanta Braves @ Miami Marlins

7:05 pm Tampa Bay Rays @ Baltimore Orioles

7:05 pm Chicago White Sox @ New York Yankees

7:05 pm Los Angeles Dodgers @ Philadelphia Phillies

7:07 pm Cincinnati Reds @ Toronto Blue Jays

7:10 pm Seattle Mariners @ Boston Red Sox

7:10 pm Detroit Tigers @ Cleveland Guardians

8:10 pm Texas Rangers @ Houston Astros

8:10 pm Minnesota Twins @ Kansas City Royals

8:10 pm Washington Nationals @ Milwaukee Brewers

8:40 pm New York Mets @ Colorado Rockies

9:38 pm Oakland Athletics @ Los Angeles Angels

10:15 pm San Diego Padres @ San Francisco Giants

"Saturday, May 21, 2022"

1:05 pm Chicago White Sox @ New York Yankees

2:20 pm Arizona D'Backs @ Chicago Cubs

3:07 pm Cincinnati Reds @ Toronto Blue Jays

4:05 pm San Diego Padres @ San Francisco Giants

4:10 pm Seattle Mariners @ Boston Red Sox

6:05 pm Los Angeles Dodgers @ Philadelphia Phillies

6:10 pm Detroit Tigers @ Cleveland Guardians

6:10 pm Atlanta Braves @ Miami Marlins

6:35 pm St. Louis Cardinals @ Pittsburgh Pirates

7:05 pm Tampa Bay Rays @ Baltimore Orioles

7:10 pm Texas Rangers @ Houston Astros

7:10 pm Minnesota Twins @ Kansas City Royals

7:10 pm Washington Nationals @ Milwaukee Brewers

8:10 pm New York Mets @ Colorado Rockies

9:07 pm Oakland Athletics @ Los Angeles Angels

"Sunday, May 22, 2022"

1:35 pm Tampa Bay Rays @ Baltimore Orioles

1:35 pm Seattle Mariners @ Boston Red Sox

1:35 pm Los Angeles Dodgers @ Philadelphia Phillies

1:35 pm St. Louis Cardinals @ Pittsburgh Pirates

1:37 pm Cincinnati Reds @ Toronto Blue Jays

1:40 pm Detroit Tigers @ Cleveland Guardians

1:40 pm Atlanta Braves @ Miami Marlins

2:10 pm Texas Rangers @ Houston Astros

2:10 pm Minnesota Twins @ Kansas City Royals

2:10 pm Washington Nationals @ Milwaukee Brewers

2:20 pm Arizona D'Backs @ Chicago Cubs

3:10 pm New York Mets @ Colorado Rockies

4:05 pm San Diego Padres @ San Francisco Giants

4:07 pm Oakland Athletics @ Los Angeles Angels

7:08 pm Chicago White Sox @ New York Yankees

"Monday, May 23, 2022"

6:35 pm Colorado Rockies @ Pittsburgh Pirates

6:40 pm Chicago Cubs @ Cincinnati Reds

7:05 pm Baltimore Orioles @ New York Yankees

7:05 pm Los Angeles Dodgers @ Washington Nationals

7:20 pm Philadelphia Phillies @ Atlanta Braves

7:40 pm Detroit Tigers @ Minnesota Twins

7:45 pm Toronto Blue Jays @ St. Louis Cardinals

8:10 pm Cleveland Guardians @ Houston Astros

9:40 pm Kansas City Royals @ Arizona D'Backs

9:40 pm Milwaukee Brewers @ San Diego Padres

9:40 pm Oakland Athletics @ Seattle Mariners

9:45 pm New York Mets @ San Francisco Giants

"Tuesday, May 24, 2022"

6:35 pm Colorado Rockies @ Pittsburgh Pirates

6:40 pm Chicago Cubs @ Cincinnati Reds

6:40 pm Miami Marlins @ Tampa Bay Rays

7:05 pm Baltimore Orioles @ New York Yankees

7:05 pm Los Angeles Dodgers @ Washington Nationals

7:20 pm Philadelphia Phillies @ Atlanta Braves

7:40 pm Detroit Tigers @ Minnesota Twins

7:45 pm Toronto Blue Jays @ St. Louis Cardinals

8:10 pm Boston Red Sox @ Chicago White Sox

8:10 pm Cleveland Guardians @ Houston Astros

9:38 pm Texas Rangers @ Los Angeles Angels

9:40 pm Kansas City Royals @ Arizona D'Backs

9:40 pm Milwaukee Brewers @ San Diego Padres

9:40 pm Oakland Athletics @ Seattle Mariners

9:45 pm New York Mets @ San Francisco Giants

"Wednesday, May 25, 2022"

12:35 pm Colorado Rockies @ Pittsburgh Pirates

1:10 pm Detroit Tigers @ Minnesota Twins

3:45 pm New York Mets @ San Francisco Giants

4:05 pm Los Angeles Dodgers @ Washington Nationals

4:10 pm Milwaukee Brewers @ San Diego Padres

4:10 pm Oakland Athletics @ Seattle Mariners

6:40 pm Chicago Cubs @ Cincinnati Reds

6:40 pm Miami Marlins @ Tampa Bay Rays

7:05 pm Baltimore Orioles @ New York Yankees

7:20 pm Philadelphia Phillies @ Atlanta Braves

8:10 pm Boston Red Sox @ Chicago White Sox

8:10 pm Cleveland Guardians @ Houston Astros

9:38 pm Texas Rangers @ Los Angeles Angels

"Thursday, May 26, 2022"

12:35 pm Chicago Cubs @ Cincinnati Reds

6:40 pm New York Yankees @ Tampa Bay Rays

7:05 pm Colorado Rockies @ Washington Nationals

7:10 pm Cleveland Guardians @ Detroit Tigers

7:20 pm Philadelphia Phillies @ Atlanta Braves

7:40 pm Kansas City Royals @ Minnesota Twins

7:45 pm Milwaukee Brewers @ St. Louis Cardinals

8:10 pm Boston Red Sox @ Chicago White Sox

9:38 pm Toronto Blue Jays @ Los Angeles Angels

9:40 pm Los Angeles Dodgers @ Arizona D'Backs

9:40 pm Texas Rangers @ Oakland Athletics

"Friday, May 27, 2022"

6:40 pm San Francisco Giants @ Cincinnati Reds

7:05 pm Colorado Rockies @ Washington Nationals

7:10 pm Baltimore Orioles @ Boston Red Sox

7:10 pm Cleveland Guardians @ Detroit Tigers

7:10 pm Philadelphia Phillies @ New York Mets

7:10 pm New York Yankees @ Tampa Bay Rays

7:20 pm Miami Marlins @ Atlanta Braves

8:10 pm Kansas City Royals @ Minnesota Twins

8:15 pm Milwaukee Brewers @ St. Louis Cardinals

9:38 pm Toronto Blue Jays @ Los Angeles Angels

9:40 pm Los Angeles Dodgers @ Arizona D'Backs

9:40 pm Texas Rangers @ Oakland Athletics

9:40 pm Pittsburgh Pirates @ San Diego Padres

9:40 pm Houston Astros @ Seattle Mariners

"Saturday, May 28, 2022"

12:10 pm Baltimore Orioles @ Boston Red Sox

2:10 pm Kansas City Royals @ Minnesota Twins

2:15 pm Milwaukee Brewers @ St. Louis Cardinals

4:05 pm Colorado Rockies @ Washington Nationals

4:07 pm Texas Rangers @ Oakland Athletics

4:10 pm Miami Marlins @ Atlanta Braves

4:10 pm San Francisco Giants @ Cincinnati Reds

4:10 pm Cleveland Guardians @ Detroit Tigers

4:10 pm New York Yankees @ Tampa Bay Rays

6:10 pm Baltimore Orioles @ Boston Red Sox

7:15 pm Los Angeles Dodgers @ Arizona D'Backs

7:15 pm Chicago Cubs @ Chicago White Sox

7:15 pm Philadelphia Phillies @ New York Mets

10:07 pm Toronto Blue Jays @ Los Angeles Angels

10:10 pm Pittsburgh Pirates @ San Diego Padres

10:10 pm Houston Astros @ Seattle Mariners

"Sunday, May 29, 2022"

1:35 pm Miami Marlins @ Atlanta Braves

1:35 pm Baltimore Orioles @ Boston Red Sox

1:35 pm Colorado Rockies @ Washington Nationals

1:40 pm San Francisco Giants @ Cincinnati Reds

1:40 pm Cleveland Guardians @ Detroit Tigers

1:40 pm New York Yankees @ Tampa Bay Rays

2:10 pm Chicago Cubs @ Chicago White Sox

2:10 pm Kansas City Royals @ Minnesota Twins

2:15 pm Milwaukee Brewers @ St. Louis Cardinals

4:07 pm Toronto Blue Jays @ Los Angeles Angels

4:07 pm Texas Rangers @ Oakland Athletics

4:10 pm Los Angeles Dodgers @ Arizona D'Backs

4:10 pm Pittsburgh Pirates @ San Diego Padres

4:10 pm Houston Astros @ Seattle Mariners

7:08 pm Philadelphia Phillies @ New York Mets

"Monday, May 30, 2022"

1:10 pm Minnesota Twins @ Detroit Tigers

2:15 pm San Diego Padres @ St. Louis Cardinals

2:20 pm Milwaukee Brewers @ Chicago Cubs

4:05 pm San Francisco Giants @ Philadelphia Phillies

4:07 pm Houston Astros @ Oakland Athletics

4:10 pm Miami Marlins @ Colorado Rockies

6:10 pm Kansas City Royals @ Cleveland Guardians

7:10 pm Baltimore Orioles @ Boston Red Sox

7:10 pm Washington Nationals @ New York Mets

8:05 pm Tampa Bay Rays @ Texas Rangers

8:10 pm Atlanta Braves @ Arizona D'Backs

10:10 pm Pittsburgh Pirates @ Los Angeles Dodgers

"Tuesday, May 31, 2022"

1:10 pm Minnesota Twins @ Detroit Tigers

6:10 pm Kansas City Royals @ Cleveland Guardians

6:45 pm San Francisco Giants @ Philadelphia Phillies

7:05 pm Seattle Mariners @ Baltimore Orioles

7:05 pm Los Angeles Angels @ New York Yankees

7:07 pm Chicago White Sox @ Toronto Blue Jays

7:10 pm Cincinnati Reds @ Boston Red Sox

7:10 pm Minnesota Twins @ Detroit Tigers

7:10 pm Washington Nationals @ New York Mets

7:45 pm San Diego Padres @ St. Louis Cardinals

8:05 pm Milwaukee Brewers @ Chicago Cubs

8:05 pm Tampa Bay Rays @ Texas Rangers

8:40 pm Miami Marlins @ Colorado Rockies

9:40 pm Atlanta Braves @ Arizona D'Backs

9:40 pm Houston Astros @ Oakland Athletics

10:10 pm Pittsburgh Pirates @ Los Angeles Dodgers

"Wednesday, June 1, 2022"

1:10 pm Kansas City Royals @ Cleveland Guardians

1:10 pm Washington Nationals @ New York Mets

1:15 pm San Diego Padres @ St. Louis Cardinals

3:10 pm Miami Marlins @ Colorado Rockies

3:37 pm Houston Astros @ Oakland Athletics

3:40 pm Atlanta Braves @ Arizona D'Backs

6:05 pm San Francisco Giants @ Philadelphia Phillies

7:05 pm Seattle Mariners @ Baltimore Orioles

7:05 pm Los Angeles Angels @ New York Yankees

7:07 pm Chicago White Sox @ Toronto Blue Jays

7:10 pm Cincinnati Reds @ Boston Red Sox

7:10 pm Minnesota Twins @ Detroit Tigers

8:05 pm Milwaukee Brewers @ Chicago Cubs

8:05 pm Tampa Bay Rays @ Texas Rangers

8:10 pm Pittsburgh Pirates @ Los Angeles Dodgers

"Thursday, June 2, 2022"

1:10 pm Minnesota Twins @ Detroit Tigers

2:05 pm Tampa Bay Rays @ Texas Rangers

3:07 pm Chicago White Sox @ Toronto Blue Jays

6:40 pm Washington Nationals @ Cincinnati Reds

6:40 pm San Francisco Giants @ Miami Marlins

7:05 pm Seattle Mariners @ Baltimore Orioles

7:05 pm Los Angeles Angels @ New York Yankees

7:40 pm San Diego Padres @ Milwaukee Brewers

8:05 pm St. Louis Cardinals @ Chicago Cubs

8:40 pm Atlanta Braves @ Colorado Rockies

10:10 pm New York Mets @ Los Angeles Dodgers

"Friday, June 3, 2022"

2:20 pm St. Louis Cardinals @ Chicago Cubs

6:40 pm Washington Nationals @ Cincinnati Reds

6:40 pm San Francisco Giants @ Miami Marlins

7:05 pm Cleveland Guardians @ Baltimore Orioles

7:05 pm Detroit Tigers @ New York Yankees

7:05 pm Los Angeles Angels @ Philadelphia Phillies

7:05 pm Arizona D'Backs @ Pittsburgh Pirates

7:07 pm Minnesota Twins @ Toronto Blue Jays

7:10 pm Chicago White Sox @ Tampa Bay Rays

8:05 pm Seattle Mariners @ Texas Rangers

8:10 pm Houston Astros @ Kansas City Royals

8:10 pm San Diego Padres @ Milwaukee Brewers

8:40 pm Atlanta Braves @ Colorado Rockies

9:40 pm Boston Red Sox @ Oakland Athletics

10:10 pm New York Mets @ Los Angeles Dodgers

"Saturday, June 4, 2022"

1:05 pm Detroit Tigers @ New York Yankees

1:20 pm St. Louis Cardinals @ Chicago Cubs

3:07 pm Minnesota Twins @ Toronto Blue Jays

4:05 pm Cleveland Guardians @ Baltimore Orioles

4:05 pm Arizona D'Backs @ Pittsburgh Pirates

4:05 pm Seattle Mariners @ Texas Rangers

4:07 pm Boston Red Sox @ Oakland Athletics

4:10 pm Washington Nationals @ Cincinnati Reds

4:10 pm Houston Astros @ Kansas City Royals

4:10 pm San Francisco Giants @ Miami Marlins

4:10 pm San Diego Padres @ Milwaukee Brewers

4:10 pm Chicago White Sox @ Tampa Bay Rays

7:15 pm St. Louis Cardinals @ Chicago Cubs

7:15 pm Los Angeles Angels @ Philadelphia Phillies

9:10 pm Atlanta Braves @ Colorado Rockies

10:10 pm New York Mets @ Los Angeles Dodgers

"Sunday, June 5, 2022"

1:35 pm Cleveland Guardians @ Baltimore Orioles

1:35 pm Detroit Tigers @ New York Yankees

1:35 pm Los Angeles Angels @ Philadelphia Phillies

1:35 pm Arizona D'Backs @ Pittsburgh Pirates

1:37 pm Minnesota Twins @ Toronto Blue Jays

1:40 pm Washington Nationals @ Cincinnati Reds

1:40 pm San Francisco Giants @ Miami Marlins

1:40 pm Chicago White Sox @ Tampa Bay Rays

2:10 pm Houston Astros @ Kansas City Royals

2:10 pm San Diego Padres @ Milwaukee Brewers

2:20 pm St. Louis Cardinals @ Chicago Cubs

2:35 pm Seattle Mariners @ Texas Rangers

3:10 pm Atlanta Braves @ Colorado Rockies

4:07 pm Boston Red Sox @ Oakland Athletics

4:10 pm New York Mets @ Los Angeles Dodgers

"Monday, June 6, 2022"

6:40 pm Arizona D'Backs @ Cincinnati Reds

7:10 pm Texas Rangers @ Cleveland Guardians

8:10 pm Seattle Mariners @ Houston Astros

8:10 pm Toronto Blue Jays @ Kansas City Royals

9:38 pm Boston Red Sox @ Los Angeles Angels

9:40 pm New York Mets @ San Diego Padres

"Tuesday, June 7, 2022"

6:40 pm Arizona D'Backs @ Cincinnati Reds

6:40 pm Washington Nationals @ Miami Marlins

7:05 pm Chicago Cubs @ Baltimore Orioles

7:05 pm Detroit Tigers @ Pittsburgh Pirates

7:10 pm Texas Rangers @ Cleveland Guardians

7:10 pm St. Louis Cardinals @ Tampa Bay Rays

7:20 pm Oakland Athletics @ Atlanta Braves

7:40 pm New York Yankees @ Minnesota Twins

8:10 pm Los Angeles Dodgers @ Chicago White Sox

8:10 pm Seattle Mariners @ Houston Astros

8:10 pm Toronto Blue Jays @ Kansas City Royals

8:10 pm Philadelphia Phillies @ Milwaukee Brewers

9:38 pm Boston Red Sox @ Los Angeles Angels

9:40 pm New York Mets @ San Diego Padres

9:45 pm Colorado Rockies @ San Francisco Giants

"Wednesday, June 8, 2022"

12:35 pm Detroit Tigers @ Pittsburgh Pirates

2:10 pm Toronto Blue Jays @ Kansas City Royals

6:40 pm Arizona D'Backs @ Cincinnati Reds

6:40 pm Seattle Mariners @ Houston Astros

6:40 pm Washington Nationals @ Miami Marlins

7:05 pm Chicago Cubs @ Baltimore Orioles

7:10 pm Texas Rangers @ Cleveland Guardians

7:10 pm St. Louis Cardinals @ Tampa Bay Rays

7:20 pm Oakland Athletics @ Atlanta Braves

7:40 pm New York Yankees @ Minnesota Twins

8:10 pm Los Angeles Dodgers @ Chicago White Sox

8:10 pm Philadelphia Phillies @ Milwaukee Brewers

9:38 pm Boston Red Sox @ Los Angeles Angels

9:40 pm New York Mets @ San Diego Padres

9:45 pm Colorado Rockies @ San Francisco Giants

"Thursday, June 9, 2022"

12:35 pm Arizona D'Backs @ Cincinnati Reds

1:10 pm St. Louis Cardinals @ Tampa Bay Rays

2:10 pm Los Angeles Dodgers @ Chicago White Sox

2:10 pm Philadelphia Phillies @ Milwaukee Brewers

3:45 pm Colorado Rockies @ San Francisco Giants

6:40 pm Washington Nationals @ Miami Marlins

7:10 pm Oakland Athletics @ Cleveland Guardians

7:20 pm Pittsburgh Pirates @ Atlanta Braves

7:40 pm New York Yankees @ Minnesota Twins

8:10 pm Baltimore Orioles @ Kansas City Royals

9:38 pm Boston Red Sox @ Los Angeles Angels

"Friday, June 10, 2022"

7:05 pm Chicago Cubs @ New York Yankees

7:05 pm Arizona D'Backs @ Philadelphia Phillies

7:05 pm Milwaukee Brewers @ Washington Nationals

7:10 pm Oakland Athletics @ Cleveland Guardians

7:10 pm Toronto Blue Jays @ Detroit Tigers

7:20 pm Pittsburgh Pirates @ Atlanta Braves

8:10 pm Texas Rangers @ Chicago White Sox

8:10 pm Miami Marlins @ Houston Astros

8:10 pm Baltimore Orioles @ Kansas City Royals

8:10 pm Tampa Bay Rays @ Minnesota Twins

8:15 pm Cincinnati Reds @ St. Louis Cardinals

9:38 pm New York Mets @ Los Angeles Angels

9:40 pm Colorado Rockies @ San Diego Padres

10:10 pm Boston Red Sox @ Seattle Mariners

10:15 pm Los Angeles Dodgers @ San Francisco Giants

"Saturday, June 11, 2022"

2:10 pm Texas Rangers @ Chicago White Sox

2:10 pm Tampa Bay Rays @ Minnesota Twins

2:15 pm Cincinnati Reds @ St. Louis Cardinals

4:05 pm Arizona D'Backs @ Philadelphia Phillies

4:05 pm Milwaukee Brewers @ Washington Nationals

4:10 pm Pittsburgh Pirates @ Atlanta Braves

4:10 pm Oakland Athletics @ Cleveland Guardians

4:10 pm Toronto Blue Jays @ Detroit Tigers

4:10 pm Miami Marlins @ Houston Astros

4:10 pm Baltimore Orioles @ Kansas City Royals

4:10 pm Colorado Rockies @ San Diego Padres

7:15 pm Chicago Cubs @ New York Yankees

7:15 pm Los Angeles Dodgers @ San Francisco Giants

10:07 pm New York Mets @ Los Angeles Angels

10:10 pm Colorado Rockies @ San Diego Padres

10:10 pm Boston Red Sox @ Seattle Mariners

"Sunday, June 12, 2022"

1:35 pm Pittsburgh Pirates @ Atlanta Braves

1:35 pm Chicago Cubs @ New York Yankees

1:35 pm Arizona D'Backs @ Philadelphia Phillies

1:35 pm Milwaukee Brewers @ Washington Nationals

1:40 pm Oakland Athletics @ Cleveland Guardians

1:40 pm Toronto Blue Jays @ Detroit Tigers

2:10 pm Texas Rangers @ Chicago White Sox

2:10 pm Miami Marlins @ Houston Astros

2:10 pm Baltimore Orioles @ Kansas City Royals

2:10 pm Tampa Bay Rays @ Minnesota Twins

2:15 pm Cincinnati Reds @ St. Louis Cardinals

4:05 pm Los Angeles Dodgers @ San Francisco Giants

4:07 pm New York Mets @ Los Angeles Angels

4:10 pm Colorado Rockies @ San Diego Padres

4:10 pm Boston Red Sox @ Seattle Mariners

"Monday, June 13, 2022"

7:05 pm Miami Marlins @ Philadelphia Phillies

7:05 pm Atlanta Braves @ Washington Nationals

7:07 pm Baltimore Orioles @ Toronto Blue Jays

7:10 pm Chicago White Sox @ Detroit Tigers

7:45 pm Pittsburgh Pirates @ St. Louis Cardinals

8:05 pm San Diego Padres @ Chicago Cubs

8:05 pm Houston Astros @ Texas Rangers

9:40 pm Cincinnati Reds @ Arizona D'Backs

9:45 pm Kansas City Royals @ San Francisco Giants

10:10 pm Minnesota Twins @ Seattle Mariners

"Tuesday, June 14, 2022"

7:05 pm Tampa Bay Rays @ New York Yankees

7:05 pm Miami Marlins @ Philadelphia Phillies

7:05 pm Atlanta Braves @ Washington Nationals

7:07 pm Baltimore Orioles @ Toronto Blue Jays

7:10 pm Oakland Athletics @ Boston Red Sox

7:10 pm Chicago White Sox @ Detroit Tigers

7:10 pm Milwaukee Brewers @ New York Mets

7:45 pm Pittsburgh Pirates @ St. Louis Cardinals

8:05 pm San Diego Padres @ Chicago Cubs

8:05 pm Houston Astros @ Texas Rangers

8:40 pm Cleveland Guardians @ Colorado Rockies

9:40 pm Cincinnati Reds @ Arizona D'Backs

9:45 pm Kansas City Royals @ San Francisco Giants

10:10 pm Los Angeles Angels @ Los Angeles Dodgers

10:10 pm Minnesota Twins @ Seattle Mariners

"Wednesday, June 15, 2022"

1:05 pm Miami Marlins @ Philadelphia Phillies

1:10 pm Chicago White Sox @ Detroit Tigers

2:05 pm Houston Astros @ Texas Rangers

3:40 pm Cincinnati Reds @ Arizona D'Backs

3:45 pm Kansas City Royals @ San Francisco Giants

4:10 pm Minnesota Twins @ Seattle Mariners

7:05 pm Tampa Bay Rays @ New York Yankees

7:05 pm Atlanta Braves @ Washington Nationals

7:07 pm Baltimore Orioles @ Toronto Blue Jays

7:10 pm Oakland Athletics @ Boston Red Sox

7:10 pm Milwaukee Brewers @ New York Mets

7:45 pm Pittsburgh Pirates @ St. Louis Cardinals

8:05 pm San Diego Padres @ Chicago Cubs

8:40 pm Cleveland Guardians @ Colorado Rockies

10:10 pm Los Angeles Angels @ Los Angeles Dodgers

"Thursday, June 16, 2022"

1:35 pm Oakland Athletics @ Boston Red Sox

2:20 pm San Diego Padres @ Chicago Cubs

3:07 pm Baltimore Orioles @ Toronto Blue Jays

3:10 pm Cleveland Guardians @ Colorado Rockies

7:05 pm Tampa Bay Rays @ New York Yankees

7:05 pm Philadelphia Phillies @ Washington Nationals

7:10 pm Texas Rangers @ Detroit Tigers

7:10 pm Milwaukee Brewers @ New York Mets

10:10 pm Los Angeles Angels @ Seattle Mariners

"Friday, June 17, 2022"

1:05 pm Philadelphia Phillies @ Washington Nationals

2:20 pm Atlanta Braves @ Chicago Cubs

6:40 pm Milwaukee Brewers @ Cincinnati Reds

7:05 pm Tampa Bay Rays @ Baltimore Orioles

7:05 pm San Francisco Giants @ Pittsburgh Pirates

7:05 pm Philadelphia Phillies @ Washington Nationals

7:07 pm New York Yankees @ Toronto Blue Jays

7:10 pm St. Louis Cardinals @ Boston Red Sox

7:10 pm Texas Rangers @ Detroit Tigers

7:10 pm Miami Marlins @ New York Mets

8:10 pm Chicago White Sox @ Houston Astros

8:40 pm San Diego Padres @ Colorado Rockies

9:40 pm Minnesota Twins @ Arizona D'Backs

9:40 pm Kansas City Royals @ Oakland Athletics

10:10 pm Cleveland Guardians @ Los Angeles Dodgers

10:10 pm Los Angeles Angels @ Seattle Mariners

"Saturday, June 18, 2022"

2:20 pm Atlanta Braves @ Chicago Cubs

3:07 pm New York Yankees @ Toronto Blue Jays

4:05 pm Tampa Bay Rays @ Baltimore Orioles

4:05 pm San Francisco Giants @ Pittsburgh Pirates

4:05 pm Philadelphia Phillies @ Washington Nationals

4:07 pm Kansas City Royals @ Oakland Athletics

4:10 pm Milwaukee Brewers @ Cincinnati Reds

4:10 pm Texas Rangers @ Detroit Tigers

4:10 pm Chicago White Sox @ Houston Astros

4:10 pm Miami Marlins @ New York Mets

4:10 pm Los Angeles Angels @ Seattle Mariners

7:15 pm St. Louis Cardinals @ Boston Red Sox

7:15 pm Cleveland Guardians @ Los Angeles Dodgers

9:10 pm San Diego Padres @ Colorado Rockies

10:10 pm Minnesota Twins @ Arizona D'Backs

10:10 pm Los Angeles Angels @ Seattle Mariners

"Sunday, June 19, 2022"

TBD St. Louis Cardinals @ Boston Red Sox

12:05 pm Philadelphia Phillies @ Washington Nationals

1:35 pm Tampa Bay Rays @ Baltimore Orioles

1:35 pm San Francisco Giants @ Pittsburgh Pirates

1:37 pm New York Yankees @ Toronto Blue Jays

1:40 pm Milwaukee Brewers @ Cincinnati Reds

1:40 pm Texas Rangers @ Detroit Tigers

1:40 pm Miami Marlins @ New York Mets

2:10 pm Chicago White Sox @ Houston Astros

2:20 pm Atlanta Braves @ Chicago Cubs

3:10 pm San Diego Padres @ Colorado Rockies

4:07 pm Kansas City Royals @ Oakland Athletics

4:10 pm Minnesota Twins @ Arizona D'Backs

4:10 pm Cleveland Guardians @ Los Angeles Dodgers

4:10 pm Los Angeles Angels @ Seattle Mariners

"Monday, June 20, 2022"

1:10 pm Miami Marlins @ New York Mets

